species_id	species_code	species_name	binding_affinity
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	97.0100
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	100.0100
1	human	人类	96.0100
1	human	人类	104.0100
1	human	人类	104.0100
1	human	人类	89.0100
1	human	人类	104.0100
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	102.0100
1	human	人类	96.0100
1	human	人类	88.0100
1	human	人类	102.0100
1	human	人类	84.0100
1	human	人类	84.0000
1	human	人类	115.0000
1	human	人类	110.0000
1	human	人类	110.0000
1	human	人类	91.0000
1	human	人类	92.0100
1	human	人类	115.0100
1	human	人类	88.0000
1	human	人类	87.0100
1	human	人类	95.0000
1	human	人类	90.0100
1	human	人类	108.0000
1	human	人类	89.0100
1	human	人类	114.0100
1	human	人类	103.0100
1	human	人类	94.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	96.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	94.0100
1	human	人类	113.0000
1	human	人类	116.0100
1	human	人类	99.0000
1	human	人类	92.0000
1	human	人类	100.0000
1	human	人类	101.0000
1	human	人类	89.0000
1	human	人类	108.0100
1	human	人类	85.0000
1	human	人类	89.0000
1	human	人类	106.0000
1	human	人类	112.0000
1	human	人类	150.0000
1	human	人类	133.0100
1	human	人类	89.0000
1	human	人类	84.0000
1	human	人类	108.0000
1	human	人类	109.0100
1	human	人类	96.0000
1	human	人类	91.0000
1	human	人类	104.0100
1	human	人类	93.0100
1	human	人类	114.0100
1	human	人类	86.0000
1	human	人类	96.0000
1	human	人类	89.0000
1	human	人类	102.0000
1	human	人类	97.0000
1	human	人类	101.0100
1	human	人类	119.0000
1	human	人类	160.0100
1	human	人类	90.0000
1	human	人类	146.0100
1	human	人类	103.0000
1	human	人类	89.0000
1	human	人类	89.0000
1	human	人类	96.0000
1	human	人类	87.0000
1	human	人类	87.0000
1	human	人类	87.0000
1	human	人类	87.0000
1	human	人类	89.0000
1	human	人类	99.0100
1	human	人类	100.0100
1	human	人类	89.0000
1	human	人类	125.0100
1	human	人类	101.0000
1	human	人类	96.0000
1	human	人类	96.0100
1	human	人类	88.0000
1	human	人类	98.0100
1	human	人类	110.0000
1	human	人类	95.0100
1	human	人类	110.0000
1	human	人类	110.0000
1	human	人类	94.0100
1	human	人类	86.0000
1	human	人类	91.0000
1	human	人类	110.0000
1	human	人类	90.0000
1	human	人类	111.0000
1	human	人类	90.9900
1	human	人类	106.0000
1	human	人类	112.9900
1	human	人类	120.9900
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	87.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	87.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	85.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	101.0000
1	human	人类	116.0100
1	human	人类	94.0100
1	human	人类	90.0000
1	human	人类	135.0000
1	human	人类	101.0000
1	human	人类	101.0000
1	human	人类	88.0000
1	human	人类	117.9900
1	human	人类	95.0000
1	human	人类	96.0100
1	human	人类	123.0000
1	human	人类	95.0000
1	human	人类	87.0000
1	human	人类	140.0000
1	human	人类	84.0000
1	human	人类	84.9900
1	human	人类	84.9900
1	human	人类	87.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	103.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	93.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	96.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	88.0000
1	human	人类	93.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	86.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	90.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	87.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	93.0000
1	human	人类	87.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	93.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	88.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	97.0000
1	human	人类	131.0100
1	human	人类	103.9900
1	human	人类	84.0000
1	human	人类	114.0000
1	human	人类	130.0100
1	human	人类	99.0000
1	human	人类	104.0000
1	human	人类	114.0000
1	human	人类	88.0000
1	human	人类	99.0000
1	human	人类	91.0000
1	human	人类	99.0000
1	human	人类	90.0000
1	human	人类	100.0000
1	human	人类	89.9900
1	human	人类	99.0000
1	human	人类	100.0000
1	human	人类	90.0000
1	human	人类	100.9900
1	human	人类	96.0000
1	human	人类	93.0000
1	human	人类	106.0000
1	human	人类	93.9900
1	human	人类	96.0000
1	human	人类	126.9900
1	human	人类	101.0000
1	human	人类	94.0000
1	human	人类	143.9900
1	human	人类	93.0000
1	human	人类	87.0000
1	human	人类	95.0000
1	human	人类	104.9900
1	human	人类	85.0000
1	human	人类	99.0000
1	human	人类	94.0000
1	human	人类	118.0000
1	human	人类	87.0100
1	human	人类	94.0000
1	human	人类	88.0000
1	human	人类	102.0000
1	human	人类	102.0000
1	human	人类	86.0000
1	human	人类	84.0000
1	human	人类	92.9900
1	human	人类	90.9900
1	human	人类	105.0000
1	human	人类	100.0000
1	human	人类	103.0000
1	human	人类	97.0000
1	human	人类	115.9900
1	human	人类	98.0000
1	human	人类	102.0000
1	human	人类	94.9900
1	human	人类	100.9900
1	human	人类	100.0000
1	human	人类	101.0000
1	human	人类	89.0000
1	human	人类	111.0000
1	human	人类	90.9900
1	human	人类	89.0000
1	human	人类	90.0000
1	human	人类	107.0000
1	human	人类	98.9900
1	human	人类	86.0000
1	human	人类	99.0000
1	human	人类	100.0000
1	human	人类	138.0000
1	human	人类	109.0000
1	human	人类	91.0000
1	human	人类	89.0000
1	human	人类	96.0000
1	human	人类	93.0000
1	human	人类	113.9900
1	human	人类	98.0000
1	human	人类	84.0000
1	human	人类	92.9900
1	human	人类	95.0000
1	human	人类	85.0000
1	human	人类	95.0000
1	human	人类	94.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
1	human	人类	84.0000
